Drug_ID,Drug,Y,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
2474.0,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0.0,2.065054948314816,463.856712264959,15.242276208189782,13.61461043102816,13.61461043102816,10.1302289553358,8.242825709114285,8.242825709114285,6.157161444194027,6.157161444194027,4.444516845696183,4.444516845696183,3.134886313422913,3.134886313422913,0.0,4.794537184071822,0.0,11.949020558499466,0.0,42.74544531575472,19.26246486877803,0.0,6.06636706846161,43.120644070851895,0.0,288.22016351599996,1.2857142857142858,2.0,2.6666666666666665,0.6111111111111112,-1.35,21.0,260.21099999999996,57281.24375228437,16.02802883290633,7.599376898652427,4.068068371596222,128.27609529258223,12.69273478835979,0.32423494936901764,12.69273478835979,0.2412445175266546,0.04565381708238769,0.2412445175266546,0.04565381708238769,-0.32423494936901764,3.8965400000000026,88.66570000000006,288.43500000000006,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,5.0,0.0,1.0,1.0,116.0,5.316788604006331,0.0,0.0,5.907179729351506,0.0,0.0,9.694446914922299,0.0,0.0,0.0,37.964481650927475,57.326355063378415,5.687386274683562,6.041840829147961,2.0,4.794537184071822,11.594566004035068,0.0,4.899909730850478,0.0,58.91716054284987,18.406301415831482,29.32600418877882,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,29.938443101175096,4.794537184071822,13.847474399381248,50.15474829771466,18.19910120538483,0.0,0.0,0.0,32.34,0.0,0.0,15.06370701058201,3.1740077003023432,3.265787273242631,0.1696324640967497,6.189656214146202,5.721966308319573,8.41524302931049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910127130247419
2477.0,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0.0,1.1554697996172785,661.2961743702642,19.39913045768216,16.684110302608065,16.684110302608065,13.65139700539098,10.728033665035415,10.728033665035415,8.584362324298539,8.584362324298539,6.6321112686277965,6.6321112686277965,4.993323883158901,4.993323883158901,0.0,9.589074368143644,0.0,17.22934992809979,19.386399651764595,64.3554078022534,17.741552976702497,12.393687143226153,6.06636706846161,19.76777650359537,0.0,385.24777523200004,0.8571428571428571,1.4642857142857142,2.107142857142857,0.7142857142857143,-2.02,28.0,354.2640000000001,3863909.2650786657,19.303108533478504,8.553559552791647,4.345937406866898,166.6597667762423,12.509903293340273,0.33826073198235146,12.509903293340273,0.22923427935701327,0.006755312335006369,0.22923427935701327,0.006755312335006369,-0.33826073198235146,2.0881999999999996,106.77400000000006,385.5120000000001,0.0,7.0,1.0,2.0,3.0,0.0,1.0,1.0,6.0,0.0,7.0,0.0,6.0,1.0,2.0,3.0,152.0,4.899909730850478,0.0,0.0,17.762698739689505,0.0,0.0,19.388893829844598,9.967957041894417,0.0,0.0,12.841643245852019,43.709400435475004,57.95911241864104,0.0,4.0,9.589074368143644,17.762698739689505,0.0,19.76777650359537,5.41499046939678,51.36657298340809,44.16844816632592,18.460054211687762,0.0,0.0,4.899909730850478,5.948339280986494,0.0,0.0,70.85067439777384,9.589074368143644,5.41499046939678,51.36657298340809,18.460054211687762,0.0,0.0,0.0,69.64000000000001,0.0,0.0,39.87376836243116,0.0,0.006755312335006369,0.9384800741558224,1.8384520206973096,11.1021699083927,5.4903743219880035,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.551662995519089
2478.0,CS(=O)(=O)OCCCCOS(C)(=O)=O,1.0,3.4084654000021937,304.51801900399903,11.242640687119287,8.094413448457095,9.727406610312547,6.207106781186548,3.893846850117352,7.526840011972803,2.75930562250979,6.0472067242285465,1.1334941513868706,2.3231321849709867,0.6247247055843104,1.4659258262890682,20.236253718067108,16.835593968657875,0.0,13.213763929025836,12.841643245852019,12.511538367022808,0.0,0.0,0.0,8.366170865299415,0.0,246.023180168,0.7857142857142857,1.0714285714285714,1.2857142857142858,1.0,-0.1800000000000001,14.0,232.194,531.2280679457048,13.82,5.640369803534786,11.820000000000002,84.45985657451557,10.473840834173174,0.2703188330815724,10.473840834173174,0.26388710852179703,0.047574640967498194,0.26388710852179703,-3.3987781872008065,-0.2703188330815724,-0.2809999999999997,50.82560000000003,246.30599999999998,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,20.236253718067108,0.0,8.366170865299415,0.0,16.835593968657875,0.0,0.0,12.841643245852019,0.0,25.725302296048646,0.0,25.20176483395729,20.236253718067108,0.0,0.0,0.0,12.841643245852019,25.725302296048646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.560896264706514,28.60242458336652,0.0,12.841643245852019,0.0,0.0,0.0,0.0,86.74000000000001,50.75281940245233,0.0,0.0,0.0,0.0,0.0,0.0,2.7829210233476105,0.09514928193499639,-6.797556374401611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.453312740145793
2520.0,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1.0,2.023333418849267,938.2039770028957,24.432510652501765,21.10440614311549,21.10440614311549,15.842432787502407,11.379315865652575,11.379315865652575,8.653784144576882,8.653784144576882,6.4248752849762125,6.4248752849762125,4.225326818167964,4.225326818167964,5.41499046939678,5.261891554738487,0.0,5.917906046161393,11.49902366656781,49.41445283886799,5.563451491696996,28.439190165110134,30.33183534230805,37.9306444941628,18.947451815200196,454.28315769599993,0.8484848484848485,1.4242424242424243,1.9696969696969697,0.5185185185185185,-2.9099999999999997,33.0,416.30700000000024,15777873.299051952,26.343179198047235,12.362155765232773,6.326433951969804,198.5692233112098,10.242105340554598,0.4928699786635633,10.242105340554598,0.16054431752689396,0.16451030641364595,0.16054431752689396,-0.5796218690994228,-0.4928699786635633,5.093080000000005,131.65600000000003,454.6110000000002,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,180.0,23.847361546050674,0.0,22.99804733313562,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,25.98020853630447,74.16517056076962,6.544756405912575,39.92340194729918,2.0,18.947451815200196,0.0,5.261891554738487,4.899909730850478,5.917906046161393,38.52492973755606,48.576374959612465,47.52510539416365,0.0,29.067268645927893,18.947451815200196,0.0,22.99804733313562,0.0,53.47628469046295,11.83581209232279,17.249018913692154,37.81602062862726,36.39820241076966,0.0,0.0,0.0,63.95,21.583324082126502,0.0,2.3132679568741077,10.242105340554598,1.604647476298846,2.987343778726826,14.511702267869502,2.611084525448425,6.060729342286188,8.669128563148337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41990487617646394
2554.0,NC(=O)N1c2ccccc2C=Cc2ccccc21,1.0,2.305250789577583,596.9467906495954,12.535169427003234,9.706314847049708,9.706314847049708,8.770856947829097,5.729003813978893,5.729003813978893,4.124612648148249,4.124612648148249,3.018151561343786,3.018151561343786,2.2109625427574167,2.2109625427574167,6.031114512338072,4.794537184071822,0.0,0.0,0.0,22.501675532761116,0.0,4.899909730850478,60.68297676136064,0.0,5.733667477162185,236.094963004,0.8333333333333334,1.2777777777777777,1.7222222222222223,0.0,-2.549999999999999,18.0,224.17799999999994,20630.434890710927,10.59432558024975,4.035866968245452,1.5691552778201157,105.1491359502972,11.75297052154195,0.3508838374482669,11.75297052154195,0.32342219617413165,0.4735185185185171,0.32342219617413165,-0.4735185185185171,-0.3508838374482669,3.3872000000000018,73.53440000000003,236.274,2.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,88.0,5.733667477162185,0.0,0.0,0.0,0.0,6.031114512338072,4.899909730850478,4.794537184071822,0.0,0.0,48.55024262443742,23.259637120317212,0.0,11.374772549367124,3.0,4.794537184071822,29.557927275372958,0.0,0.0,5.733667477162185,0.0,4.899909730850478,59.65783953108687,0.0,0.0,10.633577208012664,16.169309733438947,0.0,0.0,6.031114512338072,0.0,0.0,11.126902983393991,48.53093654769288,0.0,12.152040213667762,0.0,46.330000000000005,0.0,0.0,13.299266817838246,0.0,9.106447467876041,0.0,14.93335978835979,3.994259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7483634501218209
2562.0,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,0.0,1.7647819834615983,478.91714517212966,17.252866087740188,15.129777624705156,15.129777624705156,11.725510624722071,9.254960938381416,9.254960938381416,6.430413315981523,6.430413315981523,5.081325853733211,5.081325853733211,3.513374449772967,3.513374449772967,5.41499046939678,4.794537184071822,0.0,5.969305287951849,19.820645893538753,50.88100720113876,0.0,0.0,30.33183534230805,18.747384130231726,9.473725907600098,333.230393852,1.0416666666666667,1.7083333333333333,2.3333333333333335,0.65,-1.3899999999999997,24.0,302.224,376558.9214915166,18.94166371294369,9.796796597251936,4.805816676743439,145.68320779678118,12.715290681891062,0.4625654540147065,12.715290681891062,0.31613806542710254,0.08468248719240745,0.31613806542710254,-0.441983688734906,-0.4625654540147065,3.400000000000002,96.15400000000007,333.47200000000015,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,10.0,1.0,0.0,1.0,134.0,14.373635638450576,6.606881964512918,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,57.02095298754132,31.494607549374166,6.544756405912575,18.628754398422615,2.0,14.268263091671919,5.969305287951849,0.0,4.899909730850478,0.0,44.94575136048208,39.45491511127648,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,50.32413013007881,19.6832535610687,0.0,45.09421238278229,30.33183534230805,0.0,0.0,0.0,38.77,11.166498960695389,0.0,15.029709875111664,0.0,0.6505642423470259,-0.08468248719240745,10.082892909055184,3.9504529939295168,8.787896839386963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.48582883339698324
2564.0,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,0.0,2.17553294778081,513.7598984869505,14.372032720186704,11.791005939552736,12.546934885571192,9.664703797946448,6.593212884839194,6.971177357848421,4.86026083435827,5.296696614830255,2.9521719685694863,3.2041482839089714,1.8741290594401596,2.000117217109902,0.0,0.0,0.0,6.103966387748303,6.606881964512918,22.82476920619936,0.0,6.196843571613076,56.559913444585646,9.883888251797686,16.337802844032566,290.11859090800004,1.15,1.9,2.5,0.3125,-1.4200000000000002,20.0,271.64199999999994,37277.40264632154,14.978146573445834,7.385618027668948,4.303724581782935,124.70950100508247,6.017667233560091,0.3658393908332552,6.017667233560091,0.12448026883660994,0.158873456790124,0.12448026883660994,-0.158873456790124,-0.3658393908332552,3.4026000000000023,82.03800000000005,290.794,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,106.0,9.636772684650527,6.103966387748303,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,29.800041095617345,43.92426373089781,17.764233291266976,12.300809959361379,2.0,4.736862953800049,11.600939890232516,0.0,9.883888251797686,0.0,6.103966387748303,27.246982335779872,64.94142585113113,0.0,0.0,0.0,0.0,0.0,11.600939890232516,37.13087058757756,4.736862953800049,0.0,17.36134587429376,48.661413050844345,5.022633313741326,0.0,0.0,25.36,6.017667233560091,5.9451680558331885,6.498640925506005,0.7239003579826996,1.9726247165532884,0.0,13.580042315794632,1.626401783964614,1.5216177546121332,4.0583813006377945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8151739333124051
2576.0,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,0.0,4.239056776558339,281.25097565253355,14.181798275874712,11.616120824980895,11.616120824980895,8.28751146076995,6.1436646106526,6.1436646106526,5.04354161894022,5.04354161894022,2.374693894921722,2.374693894921722,1.5520648877387644,1.5520648877387644,17.60147061127361,9.589074368143644,0.0,19.255604758173796,0.0,12.841643245852019,0.0,0.0,27.694948798762496,5.316788604006331,15.207393384762284,260.173607248,1.2777777777777777,1.8333333333333333,2.2777777777777777,0.8333333333333334,-1.46,18.0,236.14199999999997,4656.1231055699855,16.54,7.787157326668746,7.755008454270715,108.1935018259143,11.376752173091457,0.4489937651507601,11.376752173091457,0.4068450375693837,0.02481560216679224,0.4068450375693837,-0.8157777725287649,-0.4489937651507601,2.0227,68.17010000000005,260.334,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,106.0,20.524181988768614,13.213763929025836,0.0,0.0,0.0,12.18648014187683,0.0,9.589074368143644,0.0,0.0,20.268296022307258,20.268296022307258,11.45683129854474,0.0,0.0,19.06280027574374,12.18648014187683,0.0,5.316788604006331,11.148657946558965,46.578432873762466,13.213763929025836,0.0,0.0,0.0,11.050456081168516,9.589074368143644,0.0,0.0,31.442084900050627,9.473725907600098,5.41499046939678,40.53659204461451,0.0,0.0,0.0,0.0,90.65,9.92078443877551,0.0,21.990500826133943,2.6287037037037035,4.5317256516931845,0.0,0.02481560216679224,0.3875915427899548,7.932544901403578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7323095649562918
2610.0,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,1.0,1.7068590078804566,776.4797957092851,18.300600429391718,13.300542883058885,14.117039463986611,11.807438208038285,7.535663712118311,8.584418502098968,5.899359217700862,7.00435172328281,4.193883292538199,5.618067986980747,2.8514049892614297,4.144160892511423,35.24121921791952,24.596666341896878,0.0,11.446551146339738,16.889409628513054,0.0,40.92726295408803,6.923737199690624,0.0,5.316788604006331,5.733667477162185,363.088891644,1.36,2.0,2.6,0.3125,-2.5199999999999996,25.0,346.25900000000007,328694.86969596916,17.307806612841215,6.413498790959588,2.9595421484607374,147.22528930493303,12.324445861678004,0.5079666252286738,12.324445861678004,0.35211488068006896,0.011961083816242501,0.35211488068006896,-1.1511841037282962,-0.5079666252286738,0.15050000000000108,90.39370000000002,363.3950000000001,5.0,8.0,0.0,2.0,2.0,1.0,0.0,1.0,6.0,4.0,9.0,0.0,4.0,0.0,1.0,1.0,132.0,21.263510870849927,28.9041056176044,0.0,5.907179729351506,5.907179729351506,5.969305287951849,14.48898409899412,4.794537184071822,0.0,11.761884949391115,12.13273413692322,30.193027358380107,5.752853606746789,0.0,3.0,24.596666341896878,29.545549696045974,0.0,10.216698334856808,5.733667477162185,24.381291670955285,5.752853606746789,41.09906360866854,0.0,5.749511833283905,11.050456081168516,0.0,5.749511833283905,11.761884949391115,50.06519651605024,14.383611552215466,0.0,18.52902952053558,35.53561211697154,0.0,0.0,0.0,132.96,0.0,1.4008415187572834,37.21878264040927,20.71792061674096,7.001584855707332,-1.6070106627286935,4.094671609588637,0.0,1.673209421525203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597037383059922
2710.0,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.0,1.9289634830199602,559.5320145986371,14.656489770562878,12.374321480651595,13.13025042667005,10.237183443017882,7.468706862577589,7.846671335586817,5.704015973340513,6.140451753812498,4.2040697042220945,4.45604601956158,2.974607491129637,3.1005956487993798,0.0,0.0,0.0,0.0,6.041840829147961,31.201658937391628,11.126902983393991,0.0,12.13273413692322,59.312060923609415,11.600939890232516,300.139326352,0.8095238095238095,1.380952380952381,2.0,0.3333333333333333,-1.3499999999999996,21.0,279.66499999999996,89330.48498103855,14.581574652379608,6.608742951067684,3.4610535220884664,131.49525242569985,6.046992652220225,0.3038249279949603,6.046992652220225,0.06022024483141858,0.3168209876543209,0.06022024483141858,0.3168209876543209,-0.3038249279949603,3.6768000000000027,88.80700000000006,300.8330000000001,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,110.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,54.06550936946379,30.3073091029944,31.201658937391628,6.041840829147961,3.0,0.0,11.600939890232516,0.0,9.799819461700956,0.0,6.041840829147961,33.22669760632749,70.74683991328982,0.0,0.0,0.0,0.0,0.0,11.600939890232516,43.02651706802845,0.0,0.0,17.16874381254195,54.59730361615449,5.022633313741326,0.0,0.0,6.48,0.0,6.046992652220225,4.9573276224069875,0.7953140484588901,2.6662301587301593,0.0,19.351223247529465,0.0,4.435735509224266,2.1916212058744526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853074635255455
